frame_id,job_action,hand_activity_class,grip_type_proxy,motion_class_rule
5907,Dexterous Hand movements,finger_active,open,finger_active
5908,Dexterous Hand movements,finger_active,open,finger_active
5909,Dexterous Hand movements,finger_active,open,finger_active
5910,Dexterous Hand movements,finger_active,open,finger_active
5911,Dexterous Hand movements,finger_active,open,finger_active
5912,Dexterous Hand movements,finger_active,open,finger_active
5913,Dexterous Hand movements,finger_active,open,finger_active
5914,Dexterous Hand movements,finger_active,open,finger_active
5915,Dexterous Hand movements,finger_active,precision,finger_active
5916,Dexterous Hand movements,finger_active,precision,finger_active
5917,Dexterous Hand movements,finger_active,precision,finger_active
5918,Dexterous Hand movements,finger_active,precision,finger_active
5919,Dexterous Hand movements,finger_active,open,finger_active
5920,Dexterous Hand movements,finger_active,open,finger_active
5921,Dexterous Hand movements,finger_active,open,finger_active
5922,Dexterous Hand movements,finger_active,open,finger_active
5923,Dexterous Hand movements,finger_active,open,finger_active
5924,Dexterous Hand movements,finger_active,open,finger_active
5925,Dexterous Hand movements,finger_active,open,finger_active
5926,Dexterous Hand movements,finger_active,open,finger_active
5927,Dexterous Hand movements,finger_active,open,finger_active
5928,Dexterous Hand movements,finger_active,open,finger_active
5929,Dexterous Hand movements,finger_active,open,finger_active
5930,Dexterous Hand movements,finger_active,open,finger_active
5931,Dexterous Hand movements,finger_active,open,finger_active
5932,Dexterous Hand movements,finger_active,open,finger_active
5933,Dexterous Hand movements,finger_active,open,finger_active
5934,Dexterous Hand movements,finger_active,open,finger_active
5935,Dexterous Hand movements,finger_active,open,finger_active
5936,Dexterous Hand movements,finger_active,open,finger_active
5937,Dexterous Hand movements,finger_active,open,finger_active
5938,Dexterous Hand movements,finger_active,open,finger_active
5939,Dexterous Hand movements,finger_active,open,finger_active
5940,Dexterous Hand movements,finger_active,open,finger_active
5941,Dexterous Hand movements,finger_active,open,finger_active
5942,Dexterous Hand movements,finger_active,open,finger_active
5943,Dexterous Hand movements,finger_active,open,finger_active
5944,Dexterous Hand movements,finger_active,open,finger_active
5945,Dexterous Hand movements,finger_active,open,finger_active
5946,Dexterous Hand movements,finger_active,open,finger_active
5947,Dexterous Hand movements,finger_active,open,finger_active
5948,Dexterous Hand movements,finger_active,open,finger_active
5949,Dexterous Hand movements,finger_active,open,finger_active
5950,Dexterous Hand movements,finger_active,open,finger_active
5951,Dexterous Hand movements,finger_active,open,finger_active
5952,Dexterous Hand movements,finger_active,open,finger_active
5953,Dexterous Hand movements,finger_active,open,finger_active
5954,Dexterous Hand movements,finger_active,open,finger_active
5955,Dexterous Hand movements,finger_active,open,finger_active
5956,Dexterous Hand movements,finger_active,open,finger_active
5957,Dexterous Hand movements,finger_active,open,finger_active
5958,Dexterous Hand movements,finger_active,open,finger_active
5959,Dexterous Hand movements,finger_active,open,finger_active
5960,Dexterous Hand movements,finger_active,open,finger_active
5961,Dexterous Hand movements,finger_active,open,finger_active
5962,Dexterous Hand movements,finger_active,open,finger_active
5963,Dexterous Hand movements,finger_active,open,finger_active
5964,Dexterous Hand movements,finger_active,open,finger_active
5965,Dexterous Hand movements,finger_active,open,finger_active
5966,Dexterous Hand movements,finger_active,open,finger_active
5967,Dexterous Hand movements,finger_active,open,finger_active
5968,Dexterous Hand movements,finger_active,open,finger_active
5969,Dexterous Hand movements,finger_active,open,finger_active
5970,Dexterous Hand movements,finger_active,open,finger_active
5971,Dexterous Hand movements,finger_active,open,finger_active
5972,Dexterous Hand movements,finger_active,open,finger_active
5973,Dexterous Hand movements,finger_active,open,finger_active
5974,Dexterous Hand movements,finger_active,open,finger_active
5975,Dexterous Hand movements,finger_active,open,finger_active
5976,Dexterous Hand movements,finger_active,open,finger_active
5977,Dexterous Hand movements,finger_active,open,finger_active
5978,Dexterous Hand movements,finger_active,open,finger_active
5979,Dexterous Hand movements,finger_active,open,finger_active
5980,Dexterous Hand movements,finger_active,open,finger_active
5981,Dexterous Hand movements,finger_active,open,finger_active
5982,Dexterous Hand movements,finger_active,open,finger_active
5983,Dexterous Hand movements,finger_active,open,finger_active
5984,Dexterous Hand movements,finger_active,open,finger_active
5985,Dexterous Hand movements,finger_active,open,finger_active
5986,Dexterous Hand movements,finger_active,open,finger_active
5987,Dexterous Hand movements,finger_active,open,finger_active
5988,Dexterous Hand movements,finger_active,open,finger_active
5989,Dexterous Hand movements,finger_active,open,finger_active
5990,Dexterous Hand movements,finger_active,open,finger_active
5991,Dexterous Hand movements,finger_active,precision,finger_active
5992,Dexterous Hand movements,finger_active,precision,finger_active
5993,Dexterous Hand movements,finger_active,precision,finger_active
5994,Dexterous Hand movements,finger_active,precision,finger_active
5995,Dexterous Hand movements,finger_active,open,finger_active
5996,Dexterous Hand movements,finger_active,open,finger_active
5997,Dexterous Hand movements,finger_active,open,finger_active
5998,Dexterous Hand movements,finger_active,open,finger_active
5999,Dexterous Hand movements,finger_active,open,finger_active
6000,Dexterous Hand movements,finger_active,open,finger_active
6001,Dexterous Hand movements,finger_active,open,finger_active
6002,Dexterous Hand movements,finger_active,open,finger_active
6003,Dexterous Hand movements,finger_active,open,finger_active
6004,Dexterous Hand movements,finger_active,open,finger_active
6005,Dexterous Hand movements,finger_active,open,finger_active
6006,Dexterous Hand movements,finger_active,open,finger_active
6007,Dexterous Hand movements,finger_active,open,finger_active
6008,Dexterous Hand movements,finger_active,open,finger_active
6009,Dexterous Hand movements,finger_active,open,finger_active
6010,Dexterous Hand movements,finger_active,open,finger_active
6011,Dexterous Hand movements,finger_active,open,finger_active
6012,Dexterous Hand movements,finger_active,open,finger_active
6013,Dexterous Hand movements,finger_active,open,finger_active
6014,Dexterous Hand movements,finger_active,open,finger_active
6015,Dexterous Hand movements,finger_active,open,finger_active
6016,Dexterous Hand movements,finger_active,open,finger_active
6017,Dexterous Hand movements,finger_active,open,finger_active
6018,Dexterous Hand movements,finger_active,open,finger_active
6019,Dexterous Hand movements,finger_active,open,finger_active
6020,Dexterous Hand movements,finger_active,open,finger_active
6021,Dexterous Hand movements,finger_active,open,finger_active
6022,Dexterous Hand movements,finger_active,open,finger_active
6023,Dexterous Hand movements,finger_active,open,finger_active
6024,Dexterous Hand movements,finger_active,open,finger_active
6025,Dexterous Hand movements,finger_active,open,finger_active
6026,Dexterous Hand movements,finger_active,open,finger_active
6027,Dexterous Hand movements,finger_active,open,finger_active
6028,Dexterous Hand movements,finger_active,open,finger_active
6029,Dexterous Hand movements,finger_active,open,finger_active
6030,Dexterous Hand movements,finger_active,open,finger_active
6031,Dexterous Hand movements,finger_active,open,finger_active
6032,Dexterous Hand movements,finger_active,open,finger_active
6033,Dexterous Hand movements,finger_active,open,finger_active
6034,Dexterous Hand movements,finger_active,open,finger_active
6035,Dexterous Hand movements,finger_active,open,finger_active
6036,Dexterous Hand movements,finger_active,open,finger_active
6037,Dexterous Hand movements,finger_active,open,finger_active
6038,Dexterous Hand movements,finger_active,open,finger_active
6039,Dexterous Hand movements,finger_active,open,finger_active
6040,Dexterous Hand movements,finger_active,open,finger_active
6041,Dexterous Hand movements,finger_active,open,finger_active
6042,Dexterous Hand movements,finger_active,open,finger_active
6043,Dexterous Hand movements,finger_active,open,finger_active
6044,Dexterous Hand movements,finger_active,open,finger_active
6045,Dexterous Hand movements,finger_active,open,finger_active
6046,Dexterous Hand movements,finger_active,open,finger_active
6047,Dexterous Hand movements,finger_active,open,finger_active
6048,Dexterous Hand movements,finger_active,open,finger_active
6049,Dexterous Hand movements,finger_active,open,finger_active
6050,Dexterous Hand movements,finger_active,pinch,finger_active
6051,Dexterous Hand movements,finger_active,precision,finger_active
6052,Dexterous Hand movements,finger_active,precision,finger_active
6053,Dexterous Hand movements,finger_active,precision,finger_active
6054,Dexterous Hand movements,finger_active,open,finger_active
6055,Dexterous Hand movements,finger_active,open,finger_active
6056,Dexterous Hand movements,finger_active,open,finger_active
6057,Dexterous Hand movements,finger_active,open,finger_active
6058,Dexterous Hand movements,finger_active,open,finger_active
6059,Dexterous Hand movements,finger_active,open,finger_active
6060,Dexterous Hand movements,finger_active,open,finger_active
6061,Dexterous Hand movements,finger_active,precision,finger_active
6062,Dexterous Hand movements,finger_active,precision,finger_active
6063,Dexterous Hand movements,finger_active,precision,finger_active
6064,Dexterous Hand movements,finger_active,precision,finger_active
6065,Dexterous Hand movements,finger_active,precision,finger_active
6066,Dexterous Hand movements,finger_active,open,finger_active
6067,Dexterous Hand movements,finger_active,open,finger_active
6068,Dexterous Hand movements,finger_active,open,finger_active
6069,Dexterous Hand movements,finger_active,open,finger_active
6070,Dexterous Hand movements,finger_active,open,finger_active
6071,Dexterous Hand movements,finger_active,open,finger_active
6072,Dexterous Hand movements,finger_active,open,finger_active
6073,Dexterous Hand movements,finger_active,open,finger_active
6074,Dexterous Hand movements,finger_active,open,finger_active
6075,Dexterous Hand movements,finger_active,open,finger_active
6076,Dexterous Hand movements,finger_active,open,finger_active
6077,Dexterous Hand movements,finger_active,open,finger_active
6078,Dexterous Hand movements,finger_active,open,finger_active
