frame_id,action
5389,Dexterous Hand movements
5390,Dexterous Hand movements
5391,Dexterous Hand movements
5392,Dexterous Hand movements
5393,Dexterous Hand movements
5394,Dexterous Hand movements
5395,Dexterous Hand movements
5396,Dexterous Hand movements
5397,Dexterous Hand movements
5398,Dexterous Hand movements
5399,Dexterous Hand movements
5400,Dexterous Hand movements
5401,Dexterous Hand movements
5402,Dexterous Hand movements
5403,Dexterous Hand movements
5404,Dexterous Hand movements
5405,Dexterous Hand movements
5406,Dexterous Hand movements
5407,Dexterous Hand movements
5408,Dexterous Hand movements
5409,Dexterous Hand movements
5410,Dexterous Hand movements
5411,Dexterous Hand movements
5412,Dexterous Hand movements
5413,Dexterous Hand movements
5414,Dexterous Hand movements
5415,Dexterous Hand movements
5416,Dexterous Hand movements
5417,Dexterous Hand movements
5418,Dexterous Hand movements
5419,Dexterous Hand movements
5420,Dexterous Hand movements
5421,Dexterous Hand movements
5422,Dexterous Hand movements
5423,Dexterous Hand movements
5424,Dexterous Hand movements
5425,Dexterous Hand movements
5426,Dexterous Hand movements
5427,Dexterous Hand movements
5428,Dexterous Hand movements
5429,Dexterous Hand movements
5430,Dexterous Hand movements
5431,Dexterous Hand movements
5432,Dexterous Hand movements
5433,Dexterous Hand movements
5434,Dexterous Hand movements
5435,Dexterous Hand movements
5436,Dexterous Hand movements
5437,Dexterous Hand movements
5438,Dexterous Hand movements
5439,Dexterous Hand movements
5440,Dexterous Hand movements
5441,Dexterous Hand movements
5442,Dexterous Hand movements
5443,Dexterous Hand movements
5444,Dexterous Hand movements
5445,Dexterous Hand movements
5446,Dexterous Hand movements
5447,Dexterous Hand movements
5448,Dexterous Hand movements
5449,Dexterous Hand movements
5450,Dexterous Hand movements
5451,Dexterous Hand movements
5452,Dexterous Hand movements
5453,Dexterous Hand movements
5454,Dexterous Hand movements
5455,Dexterous Hand movements
5456,Dexterous Hand movements
5457,Dexterous Hand movements
5458,Dexterous Hand movements
5459,Dexterous Hand movements
5460,Dexterous Hand movements
5461,Dexterous Hand movements
5462,Dexterous Hand movements
5463,Dexterous Hand movements
5464,Dexterous Hand movements
5465,Dexterous Hand movements
5466,Dexterous Hand movements
5467,Dexterous Hand movements
5468,Dexterous Hand movements
5469,Dexterous Hand movements
5470,Dexterous Hand movements
5471,Dexterous Hand movements
5472,Dexterous Hand movements
5473,Dexterous Hand movements
5474,Dexterous Hand movements
5475,Dexterous Hand movements
5476,Dexterous Hand movements
5477,Dexterous Hand movements
5478,Dexterous Hand movements
5479,Dexterous Hand movements
5480,Dexterous Hand movements
5481,Dexterous Hand movements
5482,Dexterous Hand movements
5483,Dexterous Hand movements
5484,Dexterous Hand movements
5485,Dexterous Hand movements
5486,Dexterous Hand movements
5487,Dexterous Hand movements
5488,Dexterous Hand movements
5489,Dexterous Hand movements
5490,Dexterous Hand movements
5491,Dexterous Hand movements
5492,Dexterous Hand movements
5493,Dexterous Hand movements
5494,Dexterous Hand movements
5495,Dexterous Hand movements
5496,Dexterous Hand movements
5497,Dexterous Hand movements
5498,Dexterous Hand movements
5499,Dexterous Hand movements
5500,Dexterous Hand movements
5501,Dexterous Hand movements
5502,Dexterous Hand movements
5503,Dexterous Hand movements
5504,Dexterous Hand movements
5505,Dexterous Hand movements
5506,Dexterous Hand movements
5507,Dexterous Hand movements
5508,Dexterous Hand movements
5509,Dexterous Hand movements
5510,Dexterous Hand movements
5511,Dexterous Hand movements
5512,Dexterous Hand movements
5513,Dexterous Hand movements
5514,Dexterous Hand movements
5515,Dexterous Hand movements
5516,Dexterous Hand movements
5517,Dexterous Hand movements
5518,Dexterous Hand movements
5519,Dexterous Hand movements
5520,Dexterous Hand movements
5521,Dexterous Hand movements
5522,Dexterous Hand movements
5523,Dexterous Hand movements
5524,Dexterous Hand movements
5525,Dexterous Hand movements
5526,Dexterous Hand movements
5527,Dexterous Hand movements
5528,Dexterous Hand movements
5529,Dexterous Hand movements
5530,Dexterous Hand movements
5531,Dexterous Hand movements
5532,Dexterous Hand movements
5533,Dexterous Hand movements
5534,Dexterous Hand movements
5535,Dexterous Hand movements
5536,Dexterous Hand movements
5537,Dexterous Hand movements
5538,Dexterous Hand movements
5539,Dexterous Hand movements
5540,Dexterous Hand movements
5541,Dexterous Hand movements
5542,Dexterous Hand movements
5543,Dexterous Hand movements
5544,Dexterous Hand movements
5545,Dexterous Hand movements
5546,Dexterous Hand movements
5547,Dexterous Hand movements
5548,Dexterous Hand movements
5549,Dexterous Hand movements
5550,Dexterous Hand movements
5551,Dexterous Hand movements
5552,Dexterous Hand movements
5553,Dexterous Hand movements
5554,Dexterous Hand movements
5555,Dexterous Hand movements
5556,Dexterous Hand movements
5557,Dexterous Hand movements
5558,Dexterous Hand movements
5559,Dexterous Hand movements
5560,Dexterous Hand movements
5561,Dexterous Hand movements
5562,Dexterous Hand movements
5563,Dexterous Hand movements
5564,Dexterous Hand movements
5565,Dexterous Hand movements
5566,Dexterous Hand movements
5567,Dexterous Hand movements
5568,Dexterous Hand movements
5569,Dexterous Hand movements
5570,Dexterous Hand movements
5571,Dexterous Hand movements
5572,Dexterous Hand movements
5573,Dexterous Hand movements
5574,Dexterous Hand movements
5575,Dexterous Hand movements
5576,Dexterous Hand movements
5577,Dexterous Hand movements
5578,Dexterous Hand movements
5579,Dexterous Hand movements
5580,Dexterous Hand movements
5581,Dexterous Hand movements
5582,Dexterous Hand movements
5583,Dexterous Hand movements
5584,Dexterous Hand movements
5585,Dexterous Hand movements
5586,Dexterous Hand movements
5587,Dexterous Hand movements
5588,Dexterous Hand movements
5589,Dexterous Hand movements
5590,Dexterous Hand movements
5591,Dexterous Hand movements
5592,Dexterous Hand movements
5593,Dexterous Hand movements
5594,Dexterous Hand movements
5595,Dexterous Hand movements
5596,Dexterous Hand movements
5597,Dexterous Hand movements
5598,Dexterous Hand movements
5599,Dexterous Hand movements
5600,Dexterous Hand movements
5601,Dexterous Hand movements
5602,Dexterous Hand movements
5603,Dexterous Hand movements
5604,Dexterous Hand movements
5605,Dexterous Hand movements
5606,Dexterous Hand movements
5607,Dexterous Hand movements
5608,Dexterous Hand movements
5609,Dexterous Hand movements
5610,Dexterous Hand movements
5611,Dexterous Hand movements
5612,Dexterous Hand movements
5613,Dexterous Hand movements
5614,Dexterous Hand movements
5615,Dexterous Hand movements
5616,Dexterous Hand movements
5617,Dexterous Hand movements
5618,Dexterous Hand movements
5619,Dexterous Hand movements
5620,Dexterous Hand movements
5621,Dexterous Hand movements
5622,Dexterous Hand movements
5623,Dexterous Hand movements
5624,Dexterous Hand movements
5625,Dexterous Hand movements
5626,Dexterous Hand movements
5627,Dexterous Hand movements
5628,Dexterous Hand movements
5629,Dexterous Hand movements
5630,Dexterous Hand movements
5631,Dexterous Hand movements
5632,Dexterous Hand movements
5633,Dexterous Hand movements
5634,Dexterous Hand movements
5635,Dexterous Hand movements
5636,Dexterous Hand movements
5637,Dexterous Hand movements
5638,Dexterous Hand movements
5639,Dexterous Hand movements
5640,Dexterous Hand movements
5641,Dexterous Hand movements
5642,Dexterous Hand movements
5643,Dexterous Hand movements
5644,Dexterous Hand movements
5645,Dexterous Hand movements
5646,Dexterous Hand movements
5647,Dexterous Hand movements
5648,Dexterous Hand movements
5649,Dexterous Hand movements
5650,Dexterous Hand movements
5651,Dexterous Hand movements
5652,Dexterous Hand movements
5653,Dexterous Hand movements
5654,Dexterous Hand movements
5655,Dexterous Hand movements
5656,Dexterous Hand movements
5657,Dexterous Hand movements
5658,Dexterous Hand movements
5659,Dexterous Hand movements
5660,Dexterous Hand movements
5661,Dexterous Hand movements
5662,Dexterous Hand movements
5663,Dexterous Hand movements
5664,Dexterous Hand movements
5665,Dexterous Hand movements
5666,Dexterous Hand movements
5667,Dexterous Hand movements
5668,Dexterous Hand movements
5669,Dexterous Hand movements
5670,Dexterous Hand movements
5671,Dexterous Hand movements
5672,Dexterous Hand movements
5673,Dexterous Hand movements
5674,Dexterous Hand movements
5675,Dexterous Hand movements
5676,Dexterous Hand movements
5677,Dexterous Hand movements
5678,Dexterous Hand movements
5679,Dexterous Hand movements
5680,Dexterous Hand movements
5681,Dexterous Hand movements
5682,Dexterous Hand movements
5683,Dexterous Hand movements
5684,Dexterous Hand movements
5685,Dexterous Hand movements
5686,Dexterous Hand movements
5687,Dexterous Hand movements
5688,Dexterous Hand movements
5689,Dexterous Hand movements
5690,Dexterous Hand movements
5691,Dexterous Hand movements
5692,Dexterous Hand movements
5693,Dexterous Hand movements
5694,Dexterous Hand movements
5695,Dexterous Hand movements
5696,Dexterous Hand movements
5697,Dexterous Hand movements
5698,Dexterous Hand movements
5699,Dexterous Hand movements
5700,Dexterous Hand movements
5701,Dexterous Hand movements
5702,Dexterous Hand movements
5703,Dexterous Hand movements
5704,Dexterous Hand movements
5705,Dexterous Hand movements
5706,Dexterous Hand movements
5707,Dexterous Hand movements
5708,Dexterous Hand movements
5709,Dexterous Hand movements
5710,Dexterous Hand movements
5711,Dexterous Hand movements
5712,Dexterous Hand movements
5713,Dexterous Hand movements
5714,Dexterous Hand movements
5715,Dexterous Hand movements
5716,Dexterous Hand movements
5717,Dexterous Hand movements
5718,Dexterous Hand movements
5719,Dexterous Hand movements
5720,Dexterous Hand movements
5721,Dexterous Hand movements
5722,Dexterous Hand movements
5723,Dexterous Hand movements
5724,Dexterous Hand movements
5725,Dexterous Hand movements
5726,Dexterous Hand movements
5727,Dexterous Hand movements
5728,Dexterous Hand movements
5729,Dexterous Hand movements
5730,Dexterous Hand movements
5731,Dexterous Hand movements
5732,Dexterous Hand movements
5733,Dexterous Hand movements
5734,Dexterous Hand movements
5735,Dexterous Hand movements
5736,Dexterous Hand movements
5737,Dexterous Hand movements
5738,Dexterous Hand movements
5739,Dexterous Hand movements
5740,Dexterous Hand movements
5741,Dexterous Hand movements
5742,Dexterous Hand movements
5743,Dexterous Hand movements
5744,Dexterous Hand movements
5745,Dexterous Hand movements
5746,Dexterous Hand movements
5747,Dexterous Hand movements
5748,Dexterous Hand movements
5749,Dexterous Hand movements
5750,Dexterous Hand movements
5751,Dexterous Hand movements
5752,Dexterous Hand movements
5753,Dexterous Hand movements
5754,Dexterous Hand movements
5755,Dexterous Hand movements
5756,Dexterous Hand movements
5757,Dexterous Hand movements
5758,Dexterous Hand movements
5759,Dexterous Hand movements
5760,Dexterous Hand movements
5761,Dexterous Hand movements
5762,Dexterous Hand movements
5763,Dexterous Hand movements
5764,Dexterous Hand movements
5765,Dexterous Hand movements
5766,Dexterous Hand movements
5767,Dexterous Hand movements
5768,Dexterous Hand movements
5769,Dexterous Hand movements
5770,Dexterous Hand movements
5771,Dexterous Hand movements
5772,Dexterous Hand movements
5773,Dexterous Hand movements
5774,Dexterous Hand movements
5775,Dexterous Hand movements
5776,Dexterous Hand movements
5777,Dexterous Hand movements
5778,Dexterous Hand movements
5779,Dexterous Hand movements
5780,Dexterous Hand movements
5781,Dexterous Hand movements
5782,Dexterous Hand movements
5783,Dexterous Hand movements
5784,Dexterous Hand movements
5785,Dexterous Hand movements
5786,Dexterous Hand movements
5787,Dexterous Hand movements
5788,Dexterous Hand movements
5789,Dexterous Hand movements
5790,Dexterous Hand movements
5791,Dexterous Hand movements
5792,Dexterous Hand movements
5793,Dexterous Hand movements
5794,Dexterous Hand movements
5795,Dexterous Hand movements
5796,Dexterous Hand movements
5797,Dexterous Hand movements
5798,Dexterous Hand movements
5799,Dexterous Hand movements
5800,Dexterous Hand movements
5801,Dexterous Hand movements
5802,Dexterous Hand movements
5803,Dexterous Hand movements
5804,Dexterous Hand movements
5805,Dexterous Hand movements
5806,Dexterous Hand movements
5807,Dexterous Hand movements
5808,Dexterous Hand movements
5809,Dexterous Hand movements
5810,Dexterous Hand movements
5811,Dexterous Hand movements
5812,Dexterous Hand movements
5813,Dexterous Hand movements
5814,Dexterous Hand movements
5815,Dexterous Hand movements
5816,Dexterous Hand movements
5817,Dexterous Hand movements
5818,Dexterous Hand movements
5819,Dexterous Hand movements
5820,Dexterous Hand movements
5821,Dexterous Hand movements
5822,Dexterous Hand movements
5823,Dexterous Hand movements
5824,Dexterous Hand movements
5825,Dexterous Hand movements
5826,Dexterous Hand movements
5827,Dexterous Hand movements
5828,Dexterous Hand movements
5829,Dexterous Hand movements
5830,Dexterous Hand movements
5831,Dexterous Hand movements
5832,Dexterous Hand movements
5833,Dexterous Hand movements
5834,Dexterous Hand movements
5835,Dexterous Hand movements
5836,Dexterous Hand movements
5837,Dexterous Hand movements
5838,Dexterous Hand movements
5839,Dexterous Hand movements
5840,Dexterous Hand movements
5841,Dexterous Hand movements
5842,Dexterous Hand movements
5843,Dexterous Hand movements
5844,Dexterous Hand movements
5845,Dexterous Hand movements
5846,Dexterous Hand movements
5847,Dexterous Hand movements
5848,Dexterous Hand movements
5849,Dexterous Hand movements
5850,Dexterous Hand movements
5851,Dexterous Hand movements
5852,Dexterous Hand movements
5853,Dexterous Hand movements
5854,Dexterous Hand movements
5855,Dexterous Hand movements
5856,Dexterous Hand movements
5857,Dexterous Hand movements
5858,Dexterous Hand movements
5859,Dexterous Hand movements
5860,Dexterous Hand movements
5861,Dexterous Hand movements
5862,Dexterous Hand movements
5863,Dexterous Hand movements
5864,Dexterous Hand movements
5865,Dexterous Hand movements
5866,Dexterous Hand movements
5867,Dexterous Hand movements
5868,Dexterous Hand movements
5869,Dexterous Hand movements
5870,Dexterous Hand movements
5871,Dexterous Hand movements
5872,Dexterous Hand movements
5873,Dexterous Hand movements
5874,Dexterous Hand movements
5875,Dexterous Hand movements
5876,Dexterous Hand movements
5877,Dexterous Hand movements
5878,Dexterous Hand movements
5879,Dexterous Hand movements
5880,Dexterous Hand movements
5881,Dexterous Hand movements
5882,Dexterous Hand movements
5883,Dexterous Hand movements
5884,Dexterous Hand movements
5885,Dexterous Hand movements
5886,Dexterous Hand movements
5887,Dexterous Hand movements
5888,Dexterous Hand movements
5889,Dexterous Hand movements
